21,95,92,60,81,67,80,98,29,35,59,125,63,20,94,65,99,10,103,66,75,57,83,44,25,69,85,104,77,18,68,90,87,6,43,16,1,100,71,50,32,102,56,105,58,93,33,27,11,89,45,17,26,8,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
94,95,77,20,57,81,29,80,103,98,125,67,59,90,60,6,99,10,35,69,104,63,83,44,25,66,92,75,65,18,43,68,85,87,1,50,16,100,71,32,102,56,105,58,93,33,27,11,89,45,17,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
5,95,29,60,81,67,125,98,99,35,59,80,63,94,20,6,65,77,103,66,75,57,83,44,25,69,85,92,104,18,43,68,90,87,1,50,16,100,71,32,102,56,105,58,93,33,27,11,89,45,17,10,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,14,22
14,95,92,60,81,67,80,98,29,35,59,125,63,20,94,65,99,10,103,66,75,57,83,44,25,69,85,104,77,18,68,90,87,6,43,16,1,100,71,50,32,102,56,105,58,93,33,27,11,89,45,17,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,22
102,95,92,60,81,67,80,98,29,35,59,125,63,94,20,6,10,103,99,65,69,57,75,44,25,66,85,104,77,18,43,90,83,87,1,50,16,100,71,68,32,56,105,58,93,33,27,11,89,45,17,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
60,95,29,92,81,67,125,98,99,35,59,80,63,94,20,6,65,10,103,66,75,57,83,44,25,69,85,104,77,18,43,68,90,87,1,50,16,100,71,32,102,56,105,58,93,33,27,11,89,45,17,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
1,95,92,60,81,67,80,98,29,35,59,125,63,20,94,65,99,10,103,66,75,57,83,44,25,69,85,104,77,18,68,6,90,87,43,50,16,100,71,32,102,56,105,58,93,33,27,11,89,45,17,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
16,95,29,92,81,63,125,103,99,98,60,80,67,94,20,6,65,10,35,66,75,57,83,44,25,69,85,104,77,18,43,68,90,87,1,59,50,100,71,32,102,56,105,58,93,33,27,11,89,45,17,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
36,95,29,60,81,67,125,98,99,35,59,80,63,94,20,6,65,77,103,66,75,57,83,44,25,69,85,92,104,18,43,68,90,87,1,50,16,100,71,32,102,56,105,58,93,33,27,11,89,45,17,10,26,8,21,38,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
46,95,29,81,92,60,125,98,99,35,59,80,63,94,20,6,65,10,103,66,75,57,83,44,25,69,85,104,77,18,43,68,90,87,1,50,16,100,71,32,102,56,105,58,67,93,33,27,11,89,45,17,26,8,21,38,36,62,96,109,53,30,55,97,108,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
17,95,92,60,81,67,80,98,29,35,59,125,63,20,94,65,99,10,103,66,75,57,83,44,25,69,85,104,77,18,68,90,87,6,43,16,1,100,71,50,32,102,56,105,58,93,33,27,11,89,45,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
66,95,92,60,81,67,80,98,29,35,59,125,63,94,20,6,10,103,99,65,75,57,83,44,25,69,85,104,77,18,43,68,90,87,1,50,16,100,71,32,102,56,105,58,93,33,27,11,89,45,17,26,8,21,38,36,62,96,109,53,30,55,97,108,46,79,41,84,24,4,15,3,76,40,78,2,13,5,14,22
84,95,92,29,59,63,125,103,99,98,60,80,67,94,20,6,65,10,35,66,75,57,83,44,25,69,85,104,77,18,43,68,90,87,1,50,16,100,71,32,102,56,105,58,93,33,27,11,89,45,17,26,8,21,81,38,36,62,96,109,53,30,55,97,108,46,79,41,24,4,15,3,76,40,78,2,13,5,14,22
